Run,AGE,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,create_date,version,Sample Name,sample_type,sex,SRA Study,tissue,cell_type,cell_line
SRR8982025,adult,WGA,500,13409224000,Horizon Discovery,PRJNA533595,SAMN11461742,Human,7971181703,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761227,Illumina HiSeq 2500,cell line,349HAP1-5-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 6 (349HAP1-5),2019-04-28T17:04:00Z,1,349HAP1-5,single cell,male,SRP194057,leukemia,,eHAP
SRR8982026,adult,WGA,500,6979283500,Horizon Discovery,PRJNA533595,SAMN11461741,Human,4161640404,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761226,Illumina HiSeq 2500,cell line,349HAP1-4-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 5 Day Cell 5 (349HAP1-4),2019-04-28T16:53:00Z,1,349HAP1-4,single cell,male,SRP194057,leukemia,,eHAP
SRR8982027,adult,WGA,302,27483672778,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461838,Human,13103604608,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761225,Illumina HiSeq 4000,donor 1,340-2-C,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 22 (340-2),2019-04-28T17:28:00Z,1,340-2,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982028,adult,WGA,302,13299196046,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461854,Human,6704213864,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761224,Illumina HiSeq 4000,donor 1,340-3-B,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 38 (340-3),2019-04-28T17:07:00Z,1,340-3,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982029,adult,WGA,500,9531348000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461817,Human,5583848321,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761223,Illumina HiSeq 2500,donor 1,347HB1-1-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 1 (347HB1-1),2019-04-28T16:56:00Z,1,347HB1-1,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982030,adult,WGA,500,4486265500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461776,Human,2656035494,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761222,Illumina HiSeq 2500,donor 1,345HS1-20-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 11 (345HS1-20),2019-04-28T16:50:00Z,1,345HS1-20,single cell,male,SRP194057,sperm,sperm,
SRR8982031,adult,WGA,500,6562583500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461775,Human,3875876046,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761221,Illumina HiSeq 2500,donor 1,345HS1-2-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 10 (345HS1-2),2019-04-28T16:53:00Z,1,345HS1-2,single cell,male,SRP194057,sperm,sperm,
SRR8982032,adult,WGA,500,10503589000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461818,Human,6121075642,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761220,Illumina HiSeq 2500,donor 1,347HB1-7-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 2 (347HB1-7),2019-04-28T16:55:00Z,1,347HB1-7,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982033,adult,WGA,500,10638533000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461836,Human,6243526817,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761219,Illumina HiSeq 2500,donor 1,347HB1-18-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 20 (347HB1-18),2019-04-28T16:54:00Z,1,347HB1-18,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982034,adult,WGA,500,7192719000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461770,Human,4245004038,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761218,Illumina HiSeq 2500,donor 1,345HS1-14-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 5 (345HS1-14),2019-04-28T16:52:00Z,1,345HS1-14,single cell,male,SRP194057,sperm,sperm,
SRR8982035,adult,WGA,500,7125952000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461769,Human,4216942555,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761217,Illumina HiSeq 2500,donor 1,345HS1-13-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 4 (345HS1-13),2019-04-28T16:51:00Z,1,345HS1-13,single cell,male,SRP194057,sperm,sperm,
SRR8982036,adult,WGA,500,6846202500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461768,Human,4071618408,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761216,Illumina HiSeq 2500,donor 1,345HS1-11-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 3 (345HS1-11),2019-04-28T16:51:00Z,1,345HS1-11,single cell,male,SRP194057,sperm,sperm,
SRR8982037,adult,WGA,500,6316124500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461767,Human,3701065003,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761215,Illumina HiSeq 2500,donor 1,345HS1-10-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 2 (345HS1-10),2019-04-28T16:52:00Z,1,345HS1-10,single cell,male,SRP194057,sperm,sperm,
SRR8982038,adult,WGA,500,6442158000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461774,Human,3811052792,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761214,Illumina HiSeq 2500,donor 1,345HS1-19-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 9 (345HS1-19),2019-04-28T16:52:00Z,1,345HS1-19,single cell,male,SRP194057,sperm,sperm,
SRR8982039,adult,WGA,500,6275366500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461773,Human,3731325796,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761213,Illumina HiSeq 2500,donor 1,345HS1-18-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 8 (345HS1-18),2019-04-28T16:52:00Z,1,345HS1-18,single cell,male,SRP194057,sperm,sperm,
SRR8982040,adult,WGA,500,6798471000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461772,Human,4027248247,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761212,Illumina HiSeq 2500,donor 1,345HS1-16-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 7 (345HS1-16),2019-04-28T16:51:00Z,1,345HS1-16,single cell,male,SRP194057,sperm,sperm,
SRR8982041,adult,WGA,500,5068220500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461771,Human,2993445564,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761211,Illumina HiSeq 2500,donor 1,345HS1-15-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 6 (345HS1-15),2019-04-28T16:49:00Z,1,345HS1-15,single cell,male,SRP194057,sperm,sperm,
SRR8982042,adult,WGA,500,31327391500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461854,Human,19095452028,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761210,Illumina HiSeq 2500,donor 1,340-3-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 38 (340-3),2019-04-28T17:23:00Z,1,340-3,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982043,adult,WGA,500,12325570000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461853,Human,6571882708,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761209,Illumina HiSeq 2500,donor 1,348HB2-9-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 37 (348HB2-9),2019-04-28T16:56:00Z,1,348HB2-9,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982044,adult,WGA,500,13987884000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461852,Human,7315647002,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761208,Illumina HiSeq 2500,donor 1,348HB2-17-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 36 (348HB2-17),2019-04-28T16:59:00Z,1,348HB2-17,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982045,adult,WGA,500,9143812000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461851,Human,5341328201,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761207,Illumina HiSeq 2500,donor 1,347HB1-23-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 35 (347HB1-23),2019-04-28T16:53:00Z,1,347HB1-23,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982046,adult,WGA,500,10547901500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461850,Human,5685040155,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761206,Illumina HiSeq 2500,donor 1,348HB2-11-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 34 (348HB2-11),2019-04-28T16:57:00Z,1,348HB2-11,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982047,adult,WGA,500,8628477500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461849,Human,5041812307,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761205,Illumina HiSeq 2500,donor 1,347HB1-20-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 33 (347HB1-20),2019-04-28T16:55:00Z,1,347HB1-20,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982048,adult,WGA,500,10501829500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461848,Human,6159706468,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761204,Illumina HiSeq 2500,donor 1,347HB1-21-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 32 (347HB1-21),2019-04-28T16:57:00Z,1,347HB1-21,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982049,adult,WGA,500,8588555500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461847,Human,5003129768,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761203,Illumina HiSeq 2500,donor 1,347HB1-5-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 31 (347HB1-5),2019-04-28T16:52:00Z,1,347HB1-5,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982050,adult,WGA,500,30123142500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461821,Human,18213303098,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761202,Illumina HiSeq 2500,donor 1,340-14-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 5 (340-14),2019-04-28T17:28:00Z,1,340-14,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982051,adult,WGA,500,10204883500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461834,Human,5961072571,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761201,Illumina HiSeq 2500,donor 1,347HB1-12-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 18 (347HB1-12),2019-04-28T16:58:00Z,1,347HB1-12,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982052,adult,WGA,500,32308709000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461856,Human,19467553415,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761200,Illumina HiSeq 2500,donor 1,340-5-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 40 (340-5),2019-04-28T17:54:00Z,1,340-5,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982053,adult,WGA,500,33730219500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461855,Human,20378558840,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761199,Illumina HiSeq 2500,donor 1,340-4-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 39 (340-4),2019-04-28T17:33:00Z,1,340-4,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982054,adult,WGA,500,9485673500,Horizon Discovery,PRJNA533595,SAMN11461761,Human,5458018826,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761198,Illumina HiSeq 2500,cell line,350HAP2-5-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 15 (350HAP2-5),2019-04-28T16:54:00Z,1,350HAP2-5,single cell,male,SRP194057,leukemia,,eHAP
SRR8982055,adult,WGA,500,19840568000,Horizon Discovery,PRJNA533595,SAMN11461762,Human,11387144160,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761197,Illumina HiSeq 2500,cell line,350HAP2-6-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 16 (350HAP2-6),2019-04-28T17:05:00Z,1,350HAP2-6,single cell,male,SRP194057,leukemia,,eHAP
SRR8982056,adult,WGA,500,9637166000,Horizon Discovery,PRJNA533595,SAMN11461763,Human,5514535580,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761196,Illumina HiSeq 2500,cell line,350HAP2-7-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 17 (350HAP2-7),2019-04-28T16:56:00Z,1,350HAP2-7,single cell,male,SRP194057,leukemia,,eHAP
SRR8982057,adult,WGA,500,10945516500,Horizon Discovery,PRJNA533595,SAMN11461764,Human,6288208718,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761195,Illumina HiSeq 2500,cell line,350HAP2-8-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 18 (350HAP2-8),2019-04-28T16:58:00Z,1,350HAP2-8,single cell,male,SRP194057,leukemia,,eHAP
SRR8982058,adult,WGA,500,11041135500,Horizon Discovery,PRJNA533595,SAMN11461757,Human,6335621178,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761194,Illumina HiSeq 2500,cell line,350HAP2-25-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 11 (350HAP2-25),2019-04-28T16:59:00Z,1,350HAP2-25,single cell,male,SRP194057,leukemia,,eHAP
SRR8982059,adult,WGA,500,17686023500,Horizon Discovery,PRJNA533595,SAMN11461758,Human,10185812248,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761193,Illumina HiSeq 2500,cell line,350HAP2-27-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 12 (350HAP2-27),2019-04-28T17:07:00Z,1,350HAP2-27,single cell,male,SRP194057,leukemia,,eHAP
SRR8982060,adult,WGA,500,13809025000,Horizon Discovery,PRJNA533595,SAMN11461759,Human,7984872637,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761192,Illumina HiSeq 2500,cell line,350HAP2-3-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 13 (350HAP2-3),2019-04-28T17:01:00Z,1,350HAP2-3,single cell,male,SRP194057,leukemia,,eHAP
SRR8982061,adult,WGA,500,8311835500,Horizon Discovery,PRJNA533595,SAMN11461760,Human,4764786511,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761191,Illumina HiSeq 2500,cell line,350HAP2-4-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 14 (350HAP2-4),2019-04-28T16:54:00Z,1,350HAP2-4,single cell,male,SRP194057,leukemia,,eHAP
SRR8982062,adult,WGA,500,9918215000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461835,Human,5783313479,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761190,Illumina HiSeq 2500,donor 1,347HB1-10-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 19 (347HB1-10),2019-04-28T16:56:00Z,1,347HB1-10,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982063,adult,WGA,500,7920740000,Horizon Discovery,PRJNA533595,SAMN11461765,Human,4549971546,HARVARD UNIVERSITY,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX5761189,Illumina HiSeq 2500,cell line,350HAP2-9-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,eHAP 13 Day Cell 19 (350HAP2-9),2019-04-28T16:54:00Z,1,350HAP2-9,single cell,male,SRP194057,leukemia,,eHAP
SRR8982064,adult,WGA,500,6153446000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461766,Human,3633673393,HARVARD UNIVERSITY,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761188,Illumina HiSeq 2500,donor 1,345HS1-1-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Sperm Cell 1 (345HS1-1),2019-04-28T16:51:00Z,1,345HS1-1,single cell,male,SRP194057,sperm,sperm,
SRR8982065,adult,WGA,500,10388902000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461859,Human,6080463005,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761187,Illumina HiSeq 2500,donor 1,347HB1-2-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 43 (347HB1-2),2019-04-28T16:54:00Z,1,347HB1-2,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982066,adult,WGA,500,11055257000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461860,Human,6488720034,HARVARD UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761186,Illumina HiSeq 2500,donor 1,347HB1-27-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 44 (347HB1-27),2019-04-28T17:00:00Z,1,347HB1-27,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982067,adult,WGA,500,9567311000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461857,Human,5691864594,HARVARD UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761185,Illumina HiSeq 2500,donor 1,347HB1-15-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 41 (347HB1-15),2019-04-28T16:56:00Z,1,347HB1-15,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982068,adult,WGA,500,10109310000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461858,Human,5914946866,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX5761184,Illumina HiSeq 2500,donor 1,347HB1-19-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 42 (347HB1-19),2019-04-28T16:59:00Z,1,347HB1-19,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982069,adult,WGA,500,15830804500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461863,Human,8269108478,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX5761183,Illumina HiSeq 2500,donor 1,348HB2-12-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 47 (348HB2-12),2019-04-28T17:04:00Z,1,348HB2-12,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982070,adult,WGA,500,16621489500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461864,Human,8686901029,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX5761182,Illumina HiSeq 2500,donor 1,348HB2-19-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 48 (348HB2-19),2019-04-28T17:04:00Z,1,348HB2-19,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982071,adult,WGA,500,9991490500,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461861,Human,5898867830,HARVARD UNIVERSITY,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX5761181,Illumina HiSeq 2500,donor 1,347HB1-3-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 45 (347HB1-3),2019-04-28T16:54:00Z,1,347HB1-3,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
SRR8982072,adult,WGA,500,15507842000,"Xie Lab\, CCB\, Harvard",PRJNA533595,SAMN11461862,Human,8090332382,HARVARD UNIVERSITY,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX5761180,Illumina HiSeq 2500,donor 1,348HB2-1-A,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-02-02T00:00:00Z,Peripheral Blood Mononuclear Cell 46 (348HB2-1),2019-04-28T17:05:00Z,1,348HB2-1,single cell,male,SRP194057,blood,peripheral blood mononuclear cell,
